Title,Rating,Votes,Duration,Genre
Game Over,5.7,20,74.0,Crime
Chacaleria,8.1,418,116.0,Crime
CHAAW: Chapter 3 - Christmas Time Is Here,7.9,475,72.0,Crime
Lesní vrah,4.2,78,78.0,Crime
First Rites,7.0,5,114.0,Crime
Gde nashi dengi?,7.6,9,76.0,Crime
Raja Rani,9.3,100,134.0,Crime
Coin of Fate,6.28638956805216,0,79.0,Crime
West End Murders,7.0,15,,Crime
The Brokenhearted,7.9,23,,Crime
Gam Gam Ganesha,5.3,309,140.0,Crime
Ryding Durty,8.9,8,,Crime
Jada,6.28638956805216,0,,Crime
Lorry Chapter-1,5.8,2,183.0,Crime
Kala Ratri,6.8,15,122.0,Crime
PT Sir,6.8,1,130.0,Crime
Jama,6.3,16,71.0,Crime
Haunting Trophies,7.7,66,150.0,Crime
We Are Tourists,6.28638956805216,0,97.0,Crime
Dank Frank,6.28638956805216,0,82.0,Crime
Myall Creek Day of Justice,6.4,17,78.0,Crime
Below the Rim,5.0,16,89.0,Crime
Tricks,6.6,10,,Crime
Kiyma: Orman Kanunlari,4.3,35,81.0,Crime
The Notorious Finster,6.5,88,,Crime
Villain - Life of a Gangster,8.9,156,141.0,Crime
Tiempo de Pagar,7.4,48,63.0,Crime
Dark Deceptions,6.2,36,82.0,Crime
The Bottom Line,6.4,11,107.0,Crime
Telekinesis,5.9,60,106.0,Crime
Whatever It Takes,8.3,14,93.0,Crime
Pop the Pickel,6.28638956805216,0,80.0,Crime
RapeD,7.0,28,105.0,Crime
Sangharshana,8.2,1,102.0,Crime
Bond of Justice: Kizuna Part II - Judgement,6.28638956805216,0,88.0,Crime
The Cold Father,7.0,17,,Crime
Shadows of Betrayal: Chronicles of Ian Blair,7.3,12,65.0,Crime
The Bitter Sugar,6.8,9,,Crime
Paraagan,6.28638956805216,0,,Crime
Super Vixens 6,6.28638956805216,0,73.0,Crime
Vojna policajtov,6.5,339,150.0,Crime
Wicked Season,5.4,35,,Crime
Valleyheart,8.8,37,98.0,Crime
Goon Squad,6.2,19,,Crime
Raqeeb Pashto New Film,6.28638956805216,0,138.0,Crime
Pepe,5.0,490,126.0,Crime
Don't Love,7.9,1,177.0,Crime
Muzhskoe slovo,6.5,460,94.0,Crime
Skiptrace,6.28638956805216,0,80.0,Crime
Atlanta 10.02,5.3,14,45.0,Crime
Aaro,4.5,13,120.0,Crime
Gossip to Die For,5.3,81,94.0,Crime
Rhino Man,8.8,41,96.0,Crime
Indelebile,6.28638956805216,0,,Crime
Saint Michael of the City,8.0,31,,Crime
Untouchable,4.6,87,112.0,Crime
Rangeet,6.28638956805216,0,,Crime
Dragnet Lost Episodes - TV's Greatest Police Crime Series,6.28638956805216,0,140.0,Crime
Sounds of the Streets,6.28638956805216,0,,Crime
ONENESS,9.2,16,115.0,Crime
Even the Score,5.4,16,,Crime
G - 21 scener från Gottsunda,7.0,183,80.0,Crime
Niyathi,6.8,174,113.0,Crime
Jog 101,6.5,496,107.0,Crime
Gli Imprevisti,6.28638956805216,0,,Crime
Kokuhaku Confession,5.6,147,74.0,Crime
East Bay Confidential,6.28638956805216,0,0.0,Crime
La mort viendra,6.0,41,101.0,Crime
Nelma Kodama: The Queen of Dirty Money,5.5,184,94.0,Crime
Desperate Sniper,6.28638956805216,0,86.0,Crime
Dark World,4.6,15,135.0,Crime
Bottom of a Glass Blues,6.28638956805216,0,101.0,Crime
The Real Story of January 6: Part 2 - The Long Road Home,6.2,29,90.0,Crime
Paarijathaparvam,7.5,2,133.0,Crime
The 6th,6.28638956805216,0,,Crime
The London Underground Killer,4.7,91,91.0,Crime
Marine Drive,9.5,49,105.0,Crime
Crime Reel,7.5,141,111.0,Crime
Hani,6.28638956805216,0,73.0,Crime
Dream Lock,8.6,21,100.0,Crime
Nietzsche's Umbrella,8.7,21,86.0,Crime
Helen Razor,4.0,6,,Crime
Evil Among Us: The Grim Sleeper,6.4,30,,Crime
Yaa Devi Sarva Bhuteshu,8.7,8,119.0,Crime
Break War,2.4,14,86.0,Crime
Lady Thug,4.4,25,,Crime
A Question of Guilt,6.4,20,,Crime
The Housewife and the Hustler 2: The Reckoning,6.5,44,94.0,Crime
Light House,6.28638956805216,0,108.0,Crime
Koresha,3.0,63,86.0,Crime
Los Alamos,6.28638956805216,0,91.0,Crime
Red Night at Skye's,6.28638956805216,0,82.0,Crime
Vergüenza,6.9,23,103.0,Crime
Nero,6.28638956805216,0,105.0,Crime
The Essex Boys Tapes,5.7,8,,Crime
Lipstick,6.3,27,145.0,Crime
What Lies Within,5.3,13,90.0,Crime
Diari de la meva sextorsió,6.5,52,64.0,Crime
Meitantei Conan Bâsasu Kaitô Kiddo,6.1,156,81.0,Crime
Grey Games,7.5,1,121.0,Crime
Dark Forest,6.28638956805216,0,,Crime
Buenas noches,6.28638956805216,0,91.0,Crime
Above the Trees,8.2,11,125.0,Crime
Landkrimi: Steirergift,6.3,67,90.0,Crime
Vanished: The Lucie Blackman Mystery,6.28638956805216,0,,Crime
Kenda,8.9,20,135.0,Crime
Midnight Taxi,7.5,34,,Crime
Aranam,7.5,406,127.0,Crime
Opportunity,8.9,90,96.0,Crime
Saajish the Conspiracy,6.28638956805216,0,95.0,Crime
The Sin of Flowers,6.28638956805216,0,,Crime
GATAO: Like Father Like Son,6.8,67,100.0,Crime
4N6,9.7,61,117.0,Crime
Mafia Temptation,6.28638956805216,0,82.0,Crime
Mafia,6.28638956805216,0,,Crime
The Victims,5.9,82,99.0,Crime
Varchasva,6.28638956805216,0,,Crime
Vallavan Vaguthadhada,6.5,56,104.0,Crime
Salvajes,5.6,59,90.0,Crime
SMB-plush presents trick or death,8.8,16,120.0,Crime
Who Do You Trust?,3.8,39,96.0,Crime
Blue Christmas,5.6,21,79.0,Crime
Netru Indha Neram,5.6,136,140.0,Crime
Charlotte Link - Ohne Schuld,5.5,41,89.0,Crime
We Came to Wreck Everything,6.28638956805216,0,,Crime
Rancor,7.2,33,83.0,Crime
Laandhar,4.1,96,117.0,Crime
Leaf Life,6.28638956805216,0,,Crime
Water Mafia,9.2,12,45.0,Crime
The Kills,8.8,9,70.0,Crime
Jalandhara,9.2,545,110.0,Crime
Jin Qian Bao Lei,3.4,13,,Crime
Walk the Line,5.5,94,115.0,Crime
Tikri Farai,7.9,24,,Crime
Agontuk,5.2,21,125.0,Crime
Then Came the Bottle Girls,6.28638956805216,0,79.0,Crime
The Hole Story,6.28638956805216,0,87.0,Crime
Dai jia fa de ren,5.5,57,121.0,Crime
The Stix,7.1,31,123.0,Crime
Evidence,9.4,209,,Crime
I Awoke Early the Day I Died,6.28638956805216,0,90.0,Crime
Memphganistan,6.28638956805216,0,111.0,Crime
Passagrana,6.5,126,100.0,Crime
Mun Kaupunki,6.6,22,105.0,Crime
Jaspal,7.3,28,106.0,Crime
Guxim,7.7,34,75.0,Crime
The Final List,6.28638956805216,0,107.0,Crime
Molar,6.28638956805216,0,135.0,Crime
Scapegoat,7.0,22,85.0,Crime
Fatal Dispatch,6.7,11,,Crime
More Than the Streets,6.28638956805216,0,,Crime
The Cold Ground,6.28638956805216,0,152.0,Crime
Rupaiya : The Conclusion,6.28638956805216,0,45.0,Crime
Yathabhava,8.3,28,127.0,Crime
The Lick,9.2,12,,Crime
Die Bloedhonde,6.3,10,97.0,Crime
The Storm,6.28638956805216,0,98.0,Crime
Risky Business,7.7,89,107.0,Crime
Bigul,9.3,46,144.0,Crime
Thirsty for Likes,4.0,38,46.0,Crime
The AI Dharma Story,3.3,1,89.0,Crime
Halfway House Series,6.28638956805216,0,100.0,Crime
Historias invisibles,6.4,27,110.0,Crime
Ugravatara,7.9,552,122.0,Crime
Routa,6.5,30,127.0,Crime
The Film Café,6.28638956805216,0,,Crime
Novyy god v Beryozovke,7.1,99,94.0,Crime
Nu Jiang,6.28638956805216,0,106.0,Crime
Real Estate Sisters,4.8,17,84.0,Crime
REES,6.5,25,,Crime
Necrophile,6.28638956805216,0,,Crime
Dhadaam,6.28638956805216,0,114.0,Crime
My Home Hero the Movie,5.5,6,117.0,Crime
Malam Pertobatan,6.8,11,81.0,Crime
The Deal,8.5,26,130.0,Crime
Seeruwen,5.3,9,,Crime
Thozhar Che Guevara,5.1,37,120.0,Crime
Pungut,6.7,11,100.0,Crime
Kaçkin,7.7,8,104.0,Crime
Liebling Kreuzberg 2.0,5.1,50,89.0,Crime
Bayamariya Brammai,8.8,25,88.0,Crime
Push,4.7,10,,Crime
The Station Strangler,6.28638956805216,0,99.0,Crime
Bloody Money,6.28638956805216,0,81.0,Crime
Pink Butterfly,5.7,55,109.0,Crime
Los Justos,6.4,73,79.0,Crime
Abnormal: Buas,5.6,26,90.0,Crime
Soch - A perception,8.3,39,,Crime
Dheera Samrat,9.8,99,123.0,Crime
Robbin' Hoods,6.28638956805216,0,,Crime
Common Creed: Trafficking,6.7,8,106.0,Crime
La Reserva,6.28638956805216,0,104.0,Crime
Bogus Phone Operators,8.8,6,,Crime
Blue Ice,8.8,23,,Crime
Insurance Jimmy,6.9,147,110.0,Crime
A Place Under the Sun,9.2,34,110.0,Crime
Sharma & Ambani,9.1,183,104.0,Crime
Gumbo 2,6.8,11,,Crime
La Tamalera,8.2,9,115.0,Crime
Blood Dried Hands,5.4,35,115.0,Crime
The Walk of Rufus 2 (THEODIS),6.28638956805216,0,,Crime
Conviction,7.0,36,97.0,Crime
Three Days or Else,8.2,25,,Crime
Sniper Elite: Nanocrisis,6.28638956805216,0,82.0,Crime
Kunstroof,7.0,43,102.0,Crime
Dangerous Rumors,7.5,52,,Crime
No Loose Ends,6.7,9,68.0,Crime
Product the Movie: Welcome to Santa Monica,6.28638956805216,0,,Crime
Vipers,6.28638956805216,0,70.0,Crime
Shades of Sapphire,7.8,9,77.0,Crime
Siragan,7.0,152,130.0,Crime
Mukhya Gamanika,8.7,2,125.0,Crime
Find Me,5.0,21,,Crime
The Ties That Bind,6.28638956805216,0,,Crime
Firewire Sniper,6.28638956805216,0,84.0,Crime
Minnesota v. We the People,6.28638956805216,0,55.0,Crime
Theppa Samudram,7.4,1,133.0,Crime
Lie Du,6.28638956805216,0,107.0,Crime
The Great British Heist,6.0,9,,Crime
Duplicitous Minds,6.28638956805216,0,,Crime
Love Inside the Drug Game,6.28638956805216,0,72.0,Crime
The Place Between,6.28638956805216,0,72.0,Crime
Up North,6.28638956805216,0,,Crime
Snowstorm,6.28638956805216,0,91.0,Crime
Marty's Big Poker Night,6.28638956805216,0,83.0,Crime
The Siege: Archangel One,6.28638956805216,0,,Crime
The Legend of DOC MAYS,6.28638956805216,0,87.0,Crime
Something of Value,6.28638956805216,0,90.0,Crime
Black Girl Fatal,6.28638956805216,0,122.0,Crime
Out of Spite,6.28638956805216,0,,Crime
Public Defender,8.0,18,,Crime
Iron Rule 2,6.28638956805216,0,50.0,Crime
Butterfly Parade,7.6,11,,Crime
If Tomorrow Never Comes,6.28638956805216,0,109.0,Crime
Aloha Malandro,6.28638956805216,0,71.0,Crime
Blind Escape,6.28638956805216,0,84.0,Crime
Magnet,6.28638956805216,0,161.0,Crime
Hocus Focus,7.9,19,85.0,Crime
Iravinil Aatam Par,3.5,156,,Crime
Mothers of Chibok,6.28638956805216,0,88.0,Crime
Sleepy,6.28638956805216,0,,Crime
Sharp Instinct: Volume II,6.28638956805216,0,113.0,Crime
Miss Merkel - Ein Uckermark-Krimi 2,6.4,15,,Crime
Slapes,6.8,31,82.0,Crime
Gull Lake Vice II: The Delusion Continues,8.2,16,58.0,Crime
Weekend with Molly,6.28638956805216,0,90.0,Crime
Tatkshan,8.4,20,,Crime
Jimmy's Friends,7.0,11,94.0,Crime
Mina and the Radio Bandits,7.3,44,110.0,Crime
Your Curse,2.7,15,,Crime
V pogone za kamnem,6.28638956805216,0,95.0,Crime
Innocent Shots,2.2,18,,Crime
An Ordinary Killer,6.28638956805216,0,,Crime
His Truth Her Truth the Truth,6.28638956805216,0,94.0,Crime
Detective Janus Bifrons,6.28638956805216,0,,Crime
The Burned Hand,8.0,12,85.0,Crime
Section 302 - Aynamohol,6.28638956805216,0,55.0,Crime
Víctimas de sus amores,6.28638956805216,0,,Crime
AK47,7.2,14,146.0,Crime
Blitz,7.2,8,6.0,Crime
Alchemy of Solitude,6.28638956805216,0,,Crime
Yurka,4.1,29,85.0,Crime
Jujji,6.28638956805216,0,73.0,Crime
5D,8.8,577,129.0,Crime
So It Goes,3.3,19,77.0,Crime
Pinwheelz,7.8,15,,Crime
Play It Smart,6.28638956805216,0,110.0,Crime
Chhapa,6.28638956805216,0,66.0,Crime
Gally Gang Stars,9.0,2,157.0,Crime
Downfall of the Crypto King (theatrical feature),6.2,27,90.0,Crime
El Junior Del Patron,7.9,7,92.0,Crime
Shina,7.5,7,98.0,Crime
A Reel Heist,5.2,58,,Crime
I'm Seeing Things,6.28638956805216,0,54.0,Crime
Ata Nirjon Duporiya,8.0,10,103.0,Crime
Case #111-878,6.28638956805216,0,,Crime
Ab Hoga Insaaf,6.28638956805216,0,,Crime
All Suspects,3.6,18,96.0,Crime
Ain't Two Men the Same,6.28638956805216,0,,Crime
Deshakkaran,6.28638956805216,0,123.0,Crime
Agent Jayne,7.3,259,,Crime
Hard Guy Sniper,6.28638956805216,0,87.0,Crime
Waterdrop,6.28638956805216,0,108.0,Crime
The Mother God,6.28638956805216,0,,Crime
Killcon,9.5,14,31.0,Crime
"Compa, me gusta su vieja",5.5,13,86.0,Crime
Uno Sir,6.4,43,106.0,Crime
A Valentine's Day,8.4,9,126.0,Crime
Dead Name,9.0,11,84.0,Crime
Vengeful,6.1,18,100.0,Crime
The Codfather,6.28638956805216,0,90.0,Crime
Lawrence,6.28638956805216,0,,Crime
Beauty Grace Malice,7.7,43,81.0,Crime
Po du xing dong,6.8,5,79.0,Crime
Mystery Creek,6.28638956805216,0,114.0,Crime
Perpetrators in Government Systems,6.28638956805216,0,,Crime
Full Clip for a Snitch,3.9,18,75.0,Crime
20.10.20 - Flugten Fra Herstedvester,6.28638956805216,0,,Crime
It's a Free Country,6.28638956805216,0,120.0,Crime
The Reservoir Dogs,6.28638956805216,0,,Crime
Troubled Mystic,6.28638956805216,0,,Crime
Beautifully Broken People,8.7,8,75.0,Crime
Krouryam,6.28638956805216,0,97.0,Crime
Princess of the Trap House,6.28638956805216,0,80.0,Crime
"The Actor, the Nurse, & The Cryptid",6.28638956805216,0,137.0,Crime
Black Gold,6.28638956805216,0,77.0,Crime
Rangeli,9.4,93,140.0,Crime
Art of War,6.28638956805216,0,,Crime
Crumbling Castle,6.28638956805216,0,69.0,Crime
Ato Kwabena,6.28638956805216,0,94.0,Crime
Butler Under Fire,6.28638956805216,0,,Crime
Her Majesty the Queen: Behind Closed Doors,6.28638956805216,0,68.0,Crime
Low Budget Heist,6.28638956805216,0,112.0,Crime
Ca$$$hing Out,6.28638956805216,0,90.0,Crime
Rescue on One's Own,6.28638956805216,0,,Crime
Jason's World,6.28638956805216,0,58.0,Crime
Blood & Betrayal,6.28638956805216,0,,Crime
Vanity Flaw,6.28638956805216,0,,Crime
Lolipop Gang,3.6,6,90.0,Crime
Grant Us Eyes,6.28638956805216,0,51.0,Crime
Pinnil Oral,6.0,113,127.0,Crime
Dues Paid,6.28638956805216,0,105.0,Crime
Abduction Chronicles,8.6,35,126.0,Crime
The Lost Man,6.28638956805216,0,90.0,Crime
Old Wild Mob,6.28638956805216,0,,Crime
Ingu Mirugangal Vaazhum Idam,6.2,14,108.0,Crime
Leha,2.3,42,98.0,Crime
Tres Cruces,6.28638956805216,0,,Crime
Spending Some Time Together,6.9,28,146.0,Crime
Fierce Hunt,6.28638956805216,0,92.0,Crime
Hollyland,6.28638956805216,0,50.0,Crime
Chivaraku Migiledi,6.28638956805216,0,63.0,Crime
Franky Loses It,6.28638956805216,0,9.0,Crime
The Informant,6.28638956805216,0,,Crime
Detroit Ransom,6.4,10,76.0,Crime
Namak,4.5,13,75.0,Crime
A Hustler's Son 2,6.28638956805216,0,,Crime
Dawgz Life,8.0,11,143.0,Crime
Two Old Fellas,6.28638956805216,0,118.0,Crime
El Cartel De Teresa,8.0,9,96.0,Crime
Falsos Amigos,6.28638956805216,0,113.0,Crime
Blood Suckaz,4.2,6,,Crime
7vens Law,9.4,20,68.0,Crime
EdgeX,6.28638956805216,0,129.0,Crime
Traitor,6.28638956805216,0,90.0,Crime
L.A. Minute,6.28638956805216,0,0.0,Crime
Yan Hu Ji Hua,6.28638956805216,0,90.0,Crime
The Stooges Cigarette,6.28638956805216,0,,Crime
"Fear, Forget My Name",6.28638956805216,0,,Crime
Pitfall,6.28638956805216,0,,Crime
Coeval,6.28638956805216,0,90.0,Crime
Bullets N Love,6.28638956805216,0,81.0,Crime
Order and Control,6.28638956805216,0,,Crime
Kapsula,6.28638956805216,0,46.0,Crime
The Last Visitor,6.28638956805216,0,,Crime
Disengaged Soldiers,9.0,6,,Crime
Susan,6.28638956805216,0,78.0,Crime
Bhediya: The Hunter,6.28638956805216,0,125.0,Crime
Corpórea,5.3,7,,Crime
Samhain,6.28638956805216,0,,Crime
Prem Ni Pathshala,8.5,7,,Crime
Duelo De Capos,6.7,21,83.0,Crime
Forgive My Truth,6.28638956805216,0,,Crime
Learn to Love Death,6.28638956805216,0,26.0,Crime
Randa Ramphal,8.5,8,70.0,Crime
Los Hijos De Camelia y Emilio,6.4,21,82.0,Crime
"Your Move, My Lady",6.28638956805216,0,97.0,Crime
No Job,6.28638956805216,0,45.0,Crime
A Frozen Rage,5.2,45,115.0,Crime
L'uomo che disse no,6.28638956805216,0,56.0,Crime
Give Me a Ride,5.0,16,102.0,Crime
Little Black Submarines,6.9,57,123.0,Crime
Faram-Gate,6.28638956805216,0,55.0,Crime
Payback,6.28638956805216,0,,Crime
La Nueva Camelia,5.8,12,95.0,Crime
Runnin' from Wolves,7.2,10,133.0,Crime
Lines of Allegiance,6.28638956805216,0,130.0,Crime
Bodyguard for Sweetheart,6.28638956805216,0,127.0,Crime
Diamondz R 4Eva,6.28638956805216,0,,Crime
The Reo'Monea 2,6.28638956805216,0,,Crime
Nacida Para Vengar,8.0,9,102.0,Crime
Dhakkad Chhoriyaan,6.28638956805216,0,154.0,Crime
L'interrogatoire,6.28638956805216,0,,Crime
Find Her,6.28638956805216,0,82.0,Crime
Jackpot,6.28638956805216,0,,Crime
Respect the Shooter,6.28638956805216,0,56.0,Crime
High Rise 3: Run to Peril,6.28638956805216,0,,Crime
One-2,6.28638956805216,0,80.0,Crime
Manomani,6.28638956805216,0,,Crime
The Tape Man,6.28638956805216,0,45.0,Crime
La sombra del quebrantahuesos,6.28638956805216,0,,Crime
Malvila Farm,6.28638956805216,0,,Crime
Midnight City,6.28638956805216,0,97.0,Crime
Street Crimes Unit,6.28638956805216,0,86.0,Crime
Broken,6.28638956805216,0,92.0,Crime
City of Goons,6.28638956805216,0,95.0,Crime
A-Side: Suburban,6.28638956805216,0,45.0,Crime
Picture me Roll'n (The movie),6.28638956805216,0,,Crime
Der Parkhausmord - Wer tötete Charlotte Böhringer?,8.2,34,,Crime
Spectre: Shadow Night,6.28638956805216,0,,Crime
The Fog Light Action,6.28638956805216,0,88.0,Crime
12 Million Dollar Movie on Paper,6.28638956805216,0,,Crime
Mental Asiq,6.28638956805216,0,,Crime
End Counter,6.28638956805216,0,46.0,Crime
Time and Space Redemption,6.28638956805216,0,86.0,Crime
Der Wien-Krimi: Blind ermittelt - Tod im Palais,6.9,30,88.0,Crime
Niyathi Cc1/2024,6.28638956805216,0,,Crime
Atithi,6.28638956805216,0,,Crime
For the Love of Cash 2,8.6,10,,Crime
The Only Life I Know,6.28638956805216,0,102.0,Crime
Ghubar,6.28638956805216,0,,Crime
Blood Brothers,6.28638956805216,0,,Crime
Poison Hunting Operation,6.28638956805216,0,91.0,Crime
Makroshar Jall,6.28638956805216,0,,Crime
Mudo Kannu,7.3,2,100.0,Crime
An Education,6.28638956805216,0,,Crime
Detective Toaster,6.28638956805216,0,101.0,Crime
The Lower Ground,6.28638956805216,0,105.0,Crime
Vicheyam,8.8,14,,Crime
Villa 54,6.28638956805216,0,,Crime
Boyz,6.28638956805216,0,132.0,Crime
Sekiz1,6.28638956805216,0,,Crime
Men of the Century (Hook or Crook),6.28638956805216,0,,Crime
The Nairobi Shuffle,6.28638956805216,0,80.0,Crime
Réfractions,6.28638956805216,0,63.0,Crime
The Clan,6.28638956805216,0,76.0,Crime
A Day for Driving,6.28638956805216,0,78.0,Crime
Las Hermanas Del Cartel,8.2,5,91.0,Crime
Dope Boyz,6.28638956805216,0,,Crime
Arrive Alive,6.28638956805216,0,,Crime
Middle Finger,6.28638956805216,0,50.0,Crime
"3 Days, 3 Murders",6.28638956805216,0,91.0,Crime
West Slide Story 3,6.28638956805216,0,110.0,Crime
Wack,6.28638956805216,0,,Crime
OTT-Over the Target,6.28638956805216,0,150.0,Crime
Karmayogam (Return Gift),6.28638956805216,0,119.0,Crime
Raktdhara: The City of Blood,9.2,10,,Crime
Rock Creek Express,6.28638956805216,0,93.0,Crime
One More Inch,6.28638956805216,0,,Crime
CD-R,6.28638956805216,0,70.0,Crime
Cubic,6.28638956805216,0,,Crime
Crime List,6.28638956805216,0,,Crime
Sisters love,6.28638956805216,0,,Crime
The Imprint of God,6.28638956805216,0,,Crime
The Criminal,6.28638956805216,0,51.0,Crime
Ruta de la fuera Frontera,6.28638956805216,0,76.0,Crime
El Juego Del Poder,8.0,9,95.0,Crime
Run Away,6.28638956805216,0,,Crime
The Birth,6.28638956805216,0,,Crime
Ill fated,6.28638956805216,0,0.0,Crime
Who Could've Done This?,6.28638956805216,0,31.0,Crime
Qismat Express,6.28638956805216,0,90.0,Crime
To the Rescue,6.28638956805216,0,104.0,Crime
El Centinela de las Ánimas,6.28638956805216,0,,Crime
Outcome,6.28638956805216,0,51.0,Crime
Money Calling 2,6.28638956805216,0,,Crime
That One Night,6.28638956805216,0,85.0,Crime
Mukhomukhi - Happily Ever After,6.28638956805216,0,46.0,Crime
Lealtad o Morir,8.2,9,87.0,Crime
The Rabble Story,6.28638956805216,0,18.0,Crime
One Hour in the Dark,6.28638956805216,0,,Crime
Red Tears: Unfolded,6.28638956805216,0,54.0,Crime
Karma'z A Bytch,6.28638956805216,0,50.0,Crime
Cageling,5.9,8,69.0,Crime
Chasing Through Time,6.28638956805216,0,98.0,Crime
Wild Journey,6.28638956805216,0,95.0,Crime
Montaje,6.28638956805216,0,,Crime
Maaye and Company,6.28638956805216,0,,Crime
Psycho City: The Movie,6.28638956805216,0,117.0,Crime
Prayog,6.28638956805216,0,120.0,Crime
Pitha 23:23,6.28638956805216,0,,Crime
Inyori,6.28638956805216,0,67.0,Crime
La Ley de mi Raza,6.28638956805216,0,83.0,Crime
Janthu,6.28638956805216,0,,Crime
Verge of Deception,6.28638956805216,0,,Crime
Justiça por Amor,6.28638956805216,0,,Crime
Sonti,6.28638956805216,0,,Crime
The Bogging Probity,6.28638956805216,0,,Crime
Colourful Crime,6.28638956805216,0,59.0,Crime
Varovasti sanoi rovasti,6.28638956805216,0,74.0,Crime
Moonlight Sonata No.71,6.28638956805216,0,63.0,Crime
Pencil,6.28638956805216,0,133.0,Crime
Wood House,6.28638956805216,0,45.0,Crime
Ahrub,6.28638956805216,0,,Crime
Innocent Looks,6.28638956805216,0,,Crime
Cold Noodle,6.28638956805216,0,75.0,Crime
RK Puramlo?,6.28638956805216,0,,Crime
A Grain of Salt,6.28638956805216,0,,Crime
Senza volto - Storia di Fabrizio Maiello,6.28638956805216,0,99.0,Crime
Deeper Than Us,6.28638956805216,0,,Crime
Wieselflink & Brandtgefährlich - Gefallen,6.28638956805216,0,80.0,Crime
Gu Dan,6.28638956805216,0,,Crime
Orphans Rising 2024,6.28638956805216,0,120.0,Crime
Kya Ukhaad Loge?,6.28638956805216,0,,Crime
Mordkommission Calw - Klassentreffen,6.28638956805216,0,85.0,Crime
Freedom of Choice,6.28638956805216,0,,Crime
Dihei,6.28638956805216,0,81.0,Crime
Cravings,6.28638956805216,0,155.0,Crime
12 Hours on the Streets,6.28638956805216,0,75.0,Crime
Tori: Book 1,6.28638956805216,0,78.0,Crime
Plastic,6.28638956805216,0,62.0,Crime
Sentence arbitraire,6.28638956805216,0,,Crime
Rainbows Over Plantation,6.28638956805216,0,80.0,Crime
Into Pitch Black,6.28638956805216,0,,Crime
Bad Knight in Gotham,6.28638956805216,0,155.0,Crime
2 Days in Quito,6.28638956805216,0,124.0,Crime
I'm Still Here,8.3,101,137.0,History
Queer,6.4,20,137.0,History
The Apprentice,7.1,53,122.0,History
September 5,7.1,22,95.0,History
Saturday Night,6.9,30,109.0,History
The Count of Monte-Cristo,7.6,33,178.0,History
Small Things Like These,6.8,21,98.0,History
William Tell,5.7,2,133.0,History
The Return,6.2,7,116.0,History
The Six Triple Eight,6.7,26,127.0,History
The Girl with the Needle,7.5,13,123.0,History
Blitz,6.2,16,120.0,History
Reagan,6.2,11,141.0,History
Vermiglio,6.9,3,119.0,History
Joy,7.1,9,115.0,History
The Devil's Bath,6.6,6,121.0,History
Bonhoeffer: Pastor. Spy. Assassin.,6.3,3,133.0,History
Being Maria,6.1,569,100.0,History
Unfrosted,5.5,35,97.0,History
Goebbels and the Führer,6.7,2,135.0,History
The Children's Train,7.4,6,106.0,History
Grand Tour,6.6,1,128.0,History
"From Hilde, with Love",7.0,868,125.0,History
Uprising,6.6,5,126.0,History
Escape from Germany,5.3,940,97.0,History
Waves,8.1,1,131.0,History
Bushido,6.9,357,129.0,History
Janis Ian: Breaking Silence,8.3,49,114.0,History
Operation Undead,4.6,394,110.0,History
The New Year That Never Came,8.2,4,138.0,History
Maharaj,6.5,15,131.0,History
Seize Them!,5.1,1,91.0,History
11 Rebels,6.2,350,155.0,History
Harvest,6.0,341,131.0,History
Harbin,6.4,552,108.0,History
Jesus Crown of Thorns,5.8,58,,History
Before Dawn,5.4,960,101.0,History
Now or Never!,2.2,17,,History
Shirley,6.2,3,117.0,History
Maidaan,7.9,23,181.0,History
The Flood,6.4,239,101.0,History
Limonov: The Ballad of Eddie,6.0,766,138.0,History
Bibi Rajni,8.6,712,143.0,History
Golden Kamuy,6.3,2,127.0,History
No Chains No Masters,6.4,495,98.0,History
The Damned,5.4,828,89.0,History
Witch,5.0,1,107.0,History
Chhava,8.4,2,51.0,History
Quisling: The Final Days,7.1,1,146.0,History
Louise Violet,6.6,165,108.0,History
Witches,7.4,1,90.0,History
In Her Place,6.2,1,96.0,History
Thangalaan,6.6,6,156.0,History
Chandu Champion,7.8,34,142.0,History
Atatürk II: 1881-1919,8.9,2,141.0,History
The Last Front,5.5,606,98.0,History
"Love, Courage and the Battle of Bushy Run",4.9,178,113.0,History
The Ballad of Davy Crockett,4.6,246,96.0,History
Kingdom 4: Return of the Great General,7.1,1,145.0,History
Razakar: The Silent Genocide of Hyderabad,7.4,5,166.0,History
Einstein and the Bomb,6.2,4,76.0,History
The Commandant's Shadow,7.3,1,103.0,History
The Volunteers: The Battle of Life and Death,6.2,221,144.0,History
Intoxicated by Love,8.5,13,118.0,History
Apollo 13: Survival,7.3,2,98.0,History
Shivrayancha Chhava,7.1,411,80.0,History
Gloria!,6.6,974,106.0,History
Ka Whawhai Tonu,7.4,176,115.0,History
Six Days in August,6.3,122,120.0,History
Color of Victory,6.1,40,157.0,History
Unsinkable,5.7,138,100.0,History
The Great Ambition,7.2,684,123.0,History
Something to Stand for with Mike Rowe,8.7,286,96.0,History
Battlefield,6.2,653,104.0,History
The Kingdom,7.9,88,133.0,History
Never Alone,7.2,419,85.0,History
Apocalypse in the Tropics,7.5,89,110.0,History
Lisabi: The Uprising,6.1,123,107.0,History
Meeting with Pol Pot,6.5,364,112.0,History
Dharmarakshak Mahaveer Chhatrapati Sambhaji Maharaj,8.2,654,174.0,History
